seed,method,pair,dist1,dist2,dcor
5,ZCA,f-j,f,j,0.06181687063385594
5,ZCA,f-k,f,k,0.0498232060164053
5,ZCA,f-l,f,l,0.054275215606107034
5,ZCA,f-m,f,m,0.04867528620521623
5,ZCA,f-n,f,n,0.061520564903120516
5,ZCA,f-o,f,o,0.05523069313124368
5,ZCA,f-p,f,p,0.046836892001079815
5,ZCA,f-q,f,q,0.042982065220617656
5,ZCA,f-r,f,r,0.047639383330511466
5,ZCA,g-h,g,h,0.04606130382509643
5,ZCA,g-i,g,i,0.06650617356523106
5,ZCA,g-j,g,j,0.053702320825424726
5,ZCA,g-k,g,k,0.05741010471720381
5,ZCA,g-l,g,l,0.06209648565612631
5,ZCA,g-m,g,m,0.04388659408884063
5,ZCA,g-n,g,n,0.06370592728397732
5,ZCA,g-o,g,o,0.045888139781260974
5,ZCA,g-p,g,p,0.04331714792411731
5,ZCA,g-q,g,q,0.051183248054943786
5,ZCA,g-r,g,r,0.04489362299475747
5,ZCA,h-i,h,i,0.0567591215645522
5,ZCA,h-j,h,j,0.06043979440268194
5,ZCA,h-k,h,k,0.0470501809028337
5,ZCA,h-l,h,l,0.049347220249210205
5,ZCA,h-m,h,m,0.049539668145183964
5,ZCA,h-n,h,n,0.04769002461835564
5,ZCA,h-o,h,o,0.04811412929619846
5,ZCA,h-p,h,p,0.06617556789394664
5,ZCA,h-q,h,q,0.051528234941330735
5,ZCA,h-r,h,r,0.04659698801371475
5,ZCA,i-j,i,j,0.12934851093875716
5,ZCA,i-k,i,k,0.07370330969035245
5,ZCA,i-l,i,l,0.05002334540442212
5,ZCA,i-m,i,m,0.05833873061075805
5,ZCA,i-n,i,n,0.07467419293035582
5,ZCA,i-o,i,o,0.03367709783891954
5,ZCA,i-p,i,p,0.05306130423770987
5,ZCA,i-q,i,q,0.05155196030869035
5,ZCA,i-r,i,r,0.049630900720783085
5,ZCA,j-k,j,k,0.03829059346399148
5,ZCA,j-l,j,l,0.05807080100159536
5,ZCA,j-m,j,m,0.09141743371331597
5,ZCA,j-n,j,n,0.0391140823558582
5,ZCA,j-o,j,o,0.05112646556936184
5,ZCA,j-p,j,p,0.04903263305004149
5,ZCA,j-q,j,q,0.06071022496940207
5,ZCA,j-r,j,r,0.05751812833083896
5,ZCA,k-l,k,l,0.047864228095034225
5,ZCA,k-m,k,m,0.04833133761664675
5,ZCA,k-n,k,n,0.0659449870925129
5,ZCA,k-o,k,o,0.05485082387205022
5,ZCA,k-p,k,p,0.0625748793203176
5,ZCA,k-q,k,q,0.04450711480472869
5,ZCA,k-r,k,r,0.05013622038570832
5,ZCA,l-m,l,m,0.04239542826145126
5,ZCA,l-n,l,n,0.05889690767222277
5,ZCA,l-o,l,o,0.04952767535037291
5,ZCA,l-p,l,p,0.05738121454072065
5,ZCA,l-q,l,q,0.05479093565516949
5,ZCA,l-r,l,r,0.0496527623963417
5,ZCA,m-n,m,n,0.052628205129732666
5,ZCA,m-o,m,o,0.05234463103465207
5,ZCA,m-p,m,p,0.05451592817112314
5,ZCA,m-q,m,q,0.05317706367417155
5,ZCA,m-r,m,r,0.050790909496151344
5,ZCA,n-o,n,o,0.05199592093738909
5,ZCA,n-p,n,p,0.061019340334581305
5,ZCA,n-q,n,q,0.0380051502210492
5,ZCA,n-r,n,r,0.05290759432115388
5,ZCA,o-p,o,p,0.046697216454324224
5,ZCA,o-q,o,q,0.050454481018947256
5,ZCA,o-r,o,r,0.04591404449462378
5,ZCA,p-q,p,q,0.04463322158684122
5,ZCA,p-r,p,r,0.047045459947934895
5,ZCA,q-r,q,r,0.04026897464687218
5,PCA,a-b,a,b,0.04750989498852951
5,PCA,a-c,a,c,0.05843301070137087
5,PCA,a-d,a,d,0.04970166991402479
5,PCA,a-e,a,e,0.04918437602316849
5,PCA,a-f,a,f,0.05410656604609367
5,PCA,a-g,a,g,0.05461398137150242
5,PCA,a-h,a,h,0.08060465152576178
5,PCA,a-i,a,i,0.044221691709399415
5,PCA,a-j,a,j,0.0482886955921239
5,PCA,a-k,a,k,0.05934071432836219
5,PCA,a-l,a,l,0.05215631183941146
5,PCA,a-m,a,m,0.05174764319266425
5,PCA,a-n,a,n,0.05953933031175755
5,PCA,a-o,a,o,0.05040212110465665
5,PCA,a-p,a,p,0.06684448411152075
5,PCA,a-q,a,q,0.051461303598615706
5,PCA,a-r,a,r,0.04859395228699498
5,PCA,b-c,b,c,0.05486503247579489
5,PCA,b-d,b,d,0.05094876898910178
5,PCA,b-e,b,e,0.053396368322826335
5,PCA,b-f,b,f,0.04155516420972437
5,PCA,b-g,b,g,0.04361598940523483
5,PCA,b-h,b,h,0.060914288046862115
5,PCA,b-i,b,i,0.05455029786363113
5,PCA,b-j,b,j,0.04724181638325114
5,PCA,b-k,b,k,0.044206939462202235
5,PCA,b-l,b,l,0.04982997281564331
5,PCA,b-m,b,m,0.04968643856779233
5,PCA,b-n,b,n,0.05819941892009468
5,PCA,b-o,b,o,0.04900513371271276
5,PCA,b-p,b,p,0.0408756440321956
5,PCA,b-q,b,q,0.05918997171594777
5,PCA,b-r,b,r,0.050282032908704165
5,PCA,c-d,c,d,0.0462219412984135
5,PCA,c-e,c,e,0.05209539533043728
5,PCA,c-f,c,f,0.05180149387310541
5,PCA,c-g,c,g,0.06293929888255359
5,PCA,c-h,c,h,0.08443664765243324
5,PCA,c-i,c,i,0.046860986454242866
5,PCA,c-j,c,j,0.06050009789332288
5,PCA,c-k,c,k,0.04774353467333341
5,PCA,c-l,c,l,0.06748569296351246
5,PCA,c-m,c,m,0.0656339030905204
5,PCA,c-n,c,n,0.041444529292716935
5,PCA,c-o,c,o,0.06621296850460577
5,PCA,c-p,c,p,0.046641321079455414
5,PCA,c-q,c,q,0.07618819972053939
5,PCA,c-r,c,r,0.05095022013866246
5,PCA,d-e,d,e,0.046303831071413795
5,PCA,d-f,d,f,0.051254164403907
5,PCA,d-g,d,g,0.047102047651240736
5,PCA,d-h,d,h,0.05372862863371276
5,PCA,d-i,d,i,0.04885199192912319
5,PCA,d-j,d,j,0.04789537687924756
5,PCA,d-k,d,k,0.04154148659861064
5,PCA,d-l,d,l,0.05666658103714154
5,PCA,d-m,d,m,0.045961442449932825
5,PCA,d-n,d,n,0.05413214839187925
5,PCA,d-o,d,o,0.04720173164619781
5,PCA,d-p,d,p,0.08341483291348895
5,PCA,d-q,d,q,0.0742445811577063
5,PCA,d-r,d,r,0.0446749835217705
5,PCA,e-f,e,f,0.06171182470431182
5,PCA,e-g,e,g,0.06036566627470937
5,PCA,e-h,e,h,0.060747876129196604
5,PCA,e-i,e,i,0.04893768535332026
5,PCA,e-j,e,j,0.05429379893027257
5,PCA,e-k,e,k,0.057647801913042605
5,PCA,e-l,e,l,0.07016257422849154
5,PCA,e-m,e,m,0.05855706196040925
5,PCA,e-n,e,n,0.03578815105608565
5,PCA,e-o,e,o,0.05939444788963646
5,PCA,e-p,e,p,0.046398019740567474
5,PCA,e-q,e,q,0.05752886738954891
5,PCA,e-r,e,r,0.05971236347906363
5,PCA,f-g,f,g,0.04769649874489901
5,PCA,f-h,f,h,0.07672574528566843
5,PCA,f-i,f,i,0.054385493002129234
5,PCA,f-j,f,j,0.06537677686001243
5,PCA,f-k,f,k,0.08053678258894892
5,PCA,f-l,f,l,0.0640343308334647
5,PCA,f-m,f,m,0.056951010702902656
5,PCA,f-n,f,n,0.044667160422290214
5,PCA,f-o,f,o,0.06969105308577829
5,PCA,f-p,f,p,0.05255713369742867
5,PCA,f-q,f,q,0.042451146722709415
5,PCA,f-r,f,r,0.08346522217895583
5,PCA,g-h,g,h,0.053530033536819774
5,PCA,g-i,g,i,0.05221965563439194
5,PCA,g-j,g,j,0.08089901064203928
5,PCA,g-k,g,k,0.05052986608619891
5,PCA,g-l,g,l,0.0616245860170359
5,PCA,g-m,g,m,0.059173045798306914
5,PCA,g-n,g,n,0.05511451150245949
5,PCA,g-o,g,o,0.04426904335515901
5,PCA,g-p,g,p,0.048572975677264825
5,PCA,g-q,g,q,0.05733159666962748
5,PCA,g-r,g,r,0.050980837556861475
5,PCA,h-i,h,i,0.06388297661033225
5,PCA,h-j,h,j,0.053631493615765385
5,PCA,h-k,h,k,0.11403241916203737
5,PCA,h-l,h,l,0.04183239415961576
5,PCA,h-m,h,m,0.10573400872572221
5,PCA,h-n,h,n,0.051064670623358746
5,PCA,h-o,h,o,0.04649193760860575
5,PCA,h-p,h,p,0.04308058919070788
5,PCA,h-q,h,q,0.06068063740964422
5,PCA,h-r,h,r,0.07051032226724441
5,PCA,i-j,i,j,0.06807137083140737
5,PCA,i-k,i,k,0.0507236935627882
5,PCA,i-l,i,l,0.05304720420653276
5,PCA,i-m,i,m,0.0578027418163451
5,PCA,i-n,i,n,0.048484405978302864
5,PCA,i-o,i,o,0.050709648536523204
5,PCA,i-p,i,p,0.03540157273018864
5,PCA,i-q,i,q,0.05326630599633939
5,PCA,i-r,i,r,0.05710667692078484
5,PCA,j-k,j,k,0.05204583983300852
5,PCA,j-l,j,l,0.06065556866653052
5,PCA,j-m,j,m,0.0565040404141055
5,PCA,j-n,j,n,0.06363253354151584
5,PCA,j-o,j,o,0.08514674732590351
5,PCA,j-p,j,p,0.04249121225322666
5,PCA,j-q,j,q,0.06909459381573756
5,PCA,j-r,j,r,0.10923791544917621
5,PCA,k-l,k,l,0.043686014884369635
5,PCA,k-m,k,m,0.05306848662638981
5,PCA,k-n,k,n,0.057178647032326405
5,PCA,k-o,k,o,0.04099562648297218
5,PCA,k-p,k,p,0.04908898567671825
5,PCA,k-q,k,q,0.05064684976153927
5,PCA,k-r,k,r,0.0724102505413242
5,PCA,l-m,l,m,0.0481503410471576
5,PCA,l-n,l,n,0.05088407651377291
5,PCA,l-o,l,o,0.0383886241895753
5,PCA,l-p,l,p,0.03869912555800565
5,PCA,l-q,l,q,0.045076306643042095
5,PCA,l-r,l,r,0.06638746675618735
5,PCA,m-n,m,n,0.0491023429203513
5,PCA,m-o,m,o,0.0506958249378829
5,PCA,m-p,m,p,0.05102864433239661
5,PCA,m-q,m,q,0.05391342612684092
5,PCA,m-r,m,r,0.04898142492033672
5,PCA,n-o,n,o,0.04786155118660536
5,PCA,n-p,n,p,0.050884076268061997
5,PCA,n-q,n,q,0.05076314103717567
5,PCA,n-r,n,r,0.04624556321228721
5,PCA,o-p,o,p,0.04987628918568988
5,PCA,o-q,o,q,0.04041710234291994
5,PCA,o-r,o,r,0.051576628611143406
5,PCA,p-q,p,q,0.08501329503695011
5,PCA,p-r,p,r,0.05099709422013046
5,PCA,q-r,q,r,0.04778277696417745
5,Cholesky,a-b,a,b,0.059900655079348046
5,Cholesky,a-c,a,c,0.052781224948124365
5,Cholesky,a-d,a,d,0.04739516169681857
5,Cholesky,a-e,a,e,0.05669376584511556
5,Cholesky,a-f,a,f,0.05316241944471393
5,Cholesky,a-g,a,g,0.046702541595496284
5,Cholesky,a-h,a,h,0.05201310668382028
5,Cholesky,a-i,a,i,0.1332780633706939
5,Cholesky,a-j,a,j,0.04291759341908627
5,Cholesky,a-k,a,k,0.044470096531107145
5,Cholesky,a-l,a,l,0.05160846843171677
5,Cholesky,a-m,a,m,0.06475942017107661
5,Cholesky,a-n,a,n,0.03701521373107274
5,Cholesky,a-o,a,o,0.038846067463246745
5,Cholesky,a-p,a,p,0.05178496688467919
5,Cholesky,a-q,a,q,0.049293307596177685
5,Cholesky,a-r,a,r,0.049773413977796215
5,Cholesky,b-c,b,c,0.05437297279752856
5,Cholesky,b-d,b,d,0.05289837792723065
5,Cholesky,b-e,b,e,0.04471284835095722
5,Cholesky,b-f,b,f,0.05814785586731657
5,Cholesky,b-g,b,g,0.05241199689697693
5,Cholesky,b-h,b,h,0.04442829096973677
5,Cholesky,b-i,b,i,0.063096591879782
5,Cholesky,b-j,b,j,0.04750088634119099
5,Cholesky,b-k,b,k,0.04205151614420445
5,Cholesky,b-l,b,l,0.05369343216014546
5,Cholesky,b-m,b,m,0.055250315620755434
5,Cholesky,b-n,b,n,0.04624551270000728
5,Cholesky,b-o,b,o,0.05094075031115292
5,Cholesky,b-p,b,p,0.053896349373611464
5,Cholesky,b-q,b,q,0.04680275558850712
5,Cholesky,b-r,b,r,0.04568307447403765
5,Cholesky,c-d,c,d,0.05757526588478966
5,Cholesky,c-e,c,e,0.0444531447600664
5,Cholesky,c-f,c,f,0.04416101772887389
5,Cholesky,c-g,c,g,0.0631933820866136
5,Cholesky,c-h,c,h,0.04819061082557581
5,Cholesky,c-i,c,i,0.055603343814908696
5,Cholesky,c-j,c,j,0.04177315145221211
5,Cholesky,c-k,c,k,0.05016961532760569
5,Cholesky,c-l,c,l,0.0548327503185804
5,Cholesky,c-m,c,m,0.07744374261248883
5,Cholesky,c-n,c,n,0.04421684026445968
5,Cholesky,c-o,c,o,0.06175792877881211
5,Cholesky,c-p,c,p,0.04598204017081679
5,Cholesky,c-q,c,q,0.051619204525430874
5,Cholesky,c-r,c,r,0.03852770801334206
5,Cholesky,d-e,d,e,0.0449363863712239
5,Cholesky,d-f,d,f,0.04569263036593861
5,Cholesky,d-g,d,g,0.05100687033863017
5,Cholesky,d-h,d,h,0.05268739120594172
5,Cholesky,d-i,d,i,0.053813996773476855
5,Cholesky,d-j,d,j,0.060920613607919956
5,Cholesky,d-k,d,k,0.0347767293683792
5,Cholesky,d-l,d,l,0.06208049091497287
5,Cholesky,d-m,d,m,0.05759189342578034
5,Cholesky,d-n,d,n,0.05435473212326412
5,Cholesky,d-o,d,o,0.05585313004119338
5,Cholesky,d-p,d,p,0.044226551496997266
5,Cholesky,d-q,d,q,0.05288173876318943
5,Cholesky,d-r,d,r,0.052284566420014
5,Cholesky,e-f,e,f,0.043426730809234024
5,Cholesky,e-g,e,g,0.05418232952617107
5,Cholesky,e-h,e,h,0.0479725739172222
5,Cholesky,e-i,e,i,0.04379846473245333
5,Cholesky,e-j,e,j,0.04143981745122059
5,Cholesky,e-k,e,k,0.05041155112714759
5,Cholesky,e-l,e,l,0.04823631691736098
5,Cholesky,e-m,e,m,0.10327267048968272
5,Cholesky,e-n,e,n,0.03405104394219077
5,Cholesky,e-o,e,o,0.06039671393933812
5,Cholesky,e-p,e,p,0.06326720879786638
5,Cholesky,e-q,e,q,0.06168089363059811
5,Cholesky,e-r,e,r,0.0424857217692914
5,Cholesky,f-g,f,g,0.051415158549456594
5,Cholesky,f-h,f,h,0.0570844138553312
5,Cholesky,f-i,f,i,0.08487440124147791
5,Cholesky,f-j,f,j,0.055395814990599986
5,Cholesky,f-k,f,k,0.05239436268994276
5,Cholesky,f-l,f,l,0.06799387670545488
5,Cholesky,f-m,f,m,0.06974385443556451
5,Cholesky,f-n,f,n,0.05436193975228436
5,Cholesky,f-o,f,o,0.044983993925684286
5,Cholesky,f-p,f,p,0.04921426696713356
5,Cholesky,f-q,f,q,0.06032676103010435
5,Cholesky,f-r,f,r,0.055403745933674836
5,Cholesky,g-h,g,h,0.043406731779001104
5,Cholesky,g-i,g,i,0.049656150670402834
5,Cholesky,g-j,g,j,0.05392053767272639
5,Cholesky,g-k,g,k,0.059724767577324755
5,Cholesky,g-l,g,l,0.05278582384468503
5,Cholesky,g-m,g,m,0.0482585486245658
5,Cholesky,g-n,g,n,0.0619120047356358
5,Cholesky,g-o,g,o,0.04657532850179367
5,Cholesky,g-p,g,p,0.06545700024474087
5,Cholesky,g-q,g,q,0.0602292960277671
5,Cholesky,g-r,g,r,0.051875517229527955
5,Cholesky,h-i,h,i,0.053793452289663354
5,Cholesky,h-j,h,j,0.0530445805950053
5,Cholesky,h-k,h,k,0.03606109449961184
5,Cholesky,h-l,h,l,0.05048384399996041
5,Cholesky,h-m,h,m,0.046336917809700916
5,Cholesky,h-n,h,n,0.04895777035513801
5,Cholesky,h-o,h,o,0.058385338307377285
5,Cholesky,h-p,h,p,0.061000240364089235
5,Cholesky,h-q,h,q,0.05321865048464796
5,Cholesky,h-r,h,r,0.049599987455677993
5,Cholesky,i-j,i,j,0.0716470496091991
5,Cholesky,i-k,i,k,0.07125905077835146
5,Cholesky,i-l,i,l,0.06164102229152299
5,Cholesky,i-m,i,m,0.07885682985229259
5,Cholesky,i-n,i,n,0.0646545543341599
5,Cholesky,i-o,i,o,0.055712693632066206
5,Cholesky,i-p,i,p,0.07905759965512091
5,Cholesky,i-q,i,q,0.06707718060679624
5,Cholesky,i-r,i,r,0.05746420133506033
5,Cholesky,j-k,j,k,0.04264501596110962
5,Cholesky,j-l,j,l,0.04998639035578606
5,Cholesky,j-m,j,m,0.04737702614904158
5,Cholesky,j-n,j,n,0.04897560465267835
5,Cholesky,j-o,j,o,0.05047348253148836
5,Cholesky,j-p,j,p,0.05557201922929659
5,Cholesky,j-q,j,q,0.051229378311861536
5,Cholesky,j-r,j,r,0.05591412761675277
5,Cholesky,k-l,k,l,0.04708516903979226
5,Cholesky,k-m,k,m,0.05337387386925451
5,Cholesky,k-n,k,n,0.06706538530501259
5,Cholesky,k-o,k,o,0.04333771765885
5,Cholesky,k-p,k,p,0.06747005536244399
5,Cholesky,k-q,k,q,0.041315039728298024
5,Cholesky,k-r,k,r,0.05551348409459395
5,Cholesky,l-m,l,m,0.07376967536012607
5,Cholesky,l-n,l,n,0.047253693161560695
5,Cholesky,l-o,l,o,0.05256608354613476
5,Cholesky,l-p,l,p,0.059370393366628596
5,Cholesky,l-q,l,q,0.04654267778988585
5,Cholesky,l-r,l,r,0.058412455236727286
5,Cholesky,m-n,m,n,0.04322138930805001
5,Cholesky,m-o,m,o,0.07204427665601792
5,Cholesky,m-p,m,p,0.05618328046642069
5,Cholesky,m-q,m,q,0.08218580251964555
5,Cholesky,m-r,m,r,0.05619333896492761
5,Cholesky,n-o,n,o,0.04820853780815591
5,Cholesky,n-p,n,p,0.051170662330584246
5,Cholesky,n-q,n,q,0.043395800786939734
5,Cholesky,n-r,n,r,0.04494573555804664
5,Cholesky,o-p,o,p,0.041408917944494264
5,Cholesky,o-q,o,q,0.04821492624921819
5,Cholesky,o-r,o,r,0.04506511217261816
5,Cholesky,p-q,p,q,0.03787011265144574
5,Cholesky,p-r,p,r,0.04779683749641041
5,Cholesky,q-r,q,r,0.04945364676721982
5,ZCA-cor,a-b,a,b,0.04911494345003391
5,ZCA-cor,a-c,a,c,0.04759187188986135
5,ZCA-cor,a-d,a,d,0.05754756666621113
5,ZCA-cor,a-e,a,e,0.05735442267856513
5,ZCA-cor,a-f,a,f,0.037220865477612546
5,ZCA-cor,a-g,a,g,0.057925837076046476
5,ZCA-cor,a-h,a,h,0.05476155764266944
5,ZCA-cor,a-i,a,i,0.08463022335370649
5,ZCA-cor,a-j,a,j,0.08168881003476436
5,ZCA-cor,a-k,a,k,0.057187808344013664
5,ZCA-cor,a-l,a,l,0.047378097635453274
5,ZCA-cor,a-m,a,m,0.06716811597386735
5,ZCA-cor,a-n,a,n,0.04843452493940227
5,ZCA-cor,a-o,a,o,0.04723880183236484
5,ZCA-cor,a-p,a,p,0.052837137405044234
5,ZCA-cor,a-q,a,q,0.041035396014211724
5,ZCA-cor,a-r,a,r,0.060077330174714706
5,ZCA-cor,b-c,b,c,0.046560271399421156
5,ZCA-cor,b-d,b,d,0.04239794832172028
5,ZCA-cor,b-e,b,e,0.06594535936388249
5,ZCA-cor,b-f,b,f,0.04020025845775737
5,ZCA-cor,b-g,b,g,0.03558958403278774
5,ZCA-cor,b-h,b,h,0.04904921379850156
5,ZCA-cor,b-i,b,i,0.04479574901825503
5,ZCA-cor,b-j,b,j,0.04264577366062406
5,ZCA-cor,b-k,b,k,0.047932969100961925
5,ZCA-cor,b-l,b,l,0.04638199242272319
5,ZCA-cor,b-m,b,m,0.047744497942592994
5,ZCA-cor,b-n,b,n,0.05672193707920874
5,ZCA-cor,b-o,b,o,0.04512618691990074
5,ZCA-cor,b-p,b,p,0.04937071228936536
5,ZCA-cor,b-q,b,q,0.05219638230584534
5,ZCA-cor,b-r,b,r,0.04715731420906237
5,ZCA-cor,c-d,c,d,0.0383743427467146
5,ZCA-cor,c-e,c,e,0.05740291730459581
5,ZCA-cor,c-f,c,f,0.043236897707236946
5,ZCA-cor,c-g,c,g,0.06357095641567534
5,ZCA-cor,c-h,c,h,0.04215466421449796
5,ZCA-cor,c-i,c,i,0.054118272076839
5,ZCA-cor,c-j,c,j,0.06245452773901801
5,ZCA-cor,c-k,c,k,0.04617292038705326
5,ZCA-cor,c-l,c,l,0.052680707434310976
5,ZCA-cor,c-m,c,m,0.05216148106500137
5,ZCA-cor,c-n,c,n,0.04577903223490468
5,ZCA-cor,c-o,c,o,0.05194473545884732
5,ZCA-cor,c-p,c,p,0.06374724234847762
5,ZCA-cor,c-q,c,q,0.049064109201669655
5,ZCA-cor,c-r,c,r,0.049791877344270354
5,ZCA-cor,d-e,d,e,0.04443313600467114
5,ZCA-cor,d-f,d,f,0.048476504298499756
5,ZCA-cor,d-g,d,g,0.04928241174198641
5,ZCA-cor,d-h,d,h,0.043362530487910424
5,ZCA-cor,d-i,d,i,0.06063837046704125
5,ZCA-cor,d-j,d,j,0.04741250356238497
5,ZCA-cor,d-k,d,k,0.038025728900812635
5,ZCA-cor,d-l,d,l,0.04394768357025977
5,ZCA-cor,d-m,d,m,0.048054929074745886
5,ZCA-cor,d-n,d,n,0.04883182985982156
5,ZCA-cor,d-o,d,o,0.0826785776467085
5,ZCA-cor,d-p,d,p,0.04718524429801747
5,ZCA-cor,d-q,d,q,0.04207029602361032
5,ZCA-cor,d-r,d,r,0.04937676735024012
5,ZCA-cor,e-f,e,f,0.057179163369532396
5,ZCA-cor,e-g,e,g,0.05575991222934911
5,ZCA-cor,e-h,e,h,0.07061232220776417
5,ZCA-cor,e-i,e,i,0.062292941904518
5,ZCA-cor,e-j,e,j,0.07632743779565837
5,ZCA-cor,e-k,e,k,0.05458140921389138
5,ZCA-cor,e-l,e,l,0.04836739052998285
5,ZCA-cor,e-m,e,m,0.1514681084372627
5,ZCA-cor,e-n,e,n,0.045417635130309934
5,ZCA-cor,e-o,e,o,0.07971632857388963
5,ZCA-cor,e-p,e,p,0.08622762605404724
5,ZCA-cor,e-q,e,q,0.058463754783570396
5,ZCA-cor,e-r,e,r,0.05541221454071499
5,ZCA-cor,f-g,f,g,0.04516177855330129
5,ZCA-cor,f-h,f,h,0.046196347540770656
5,ZCA-cor,f-i,f,i,0.05561740590233088
5,ZCA-cor,f-j,f,j,0.06357779723769268
5,ZCA-cor,f-k,f,k,0.05064791901278162
5,ZCA-cor,f-l,f,l,0.05334540936306148
5,ZCA-cor,f-m,f,m,0.0518679962775925
5,ZCA-cor,f-n,f,n,0.06303385351878382
5,ZCA-cor,f-o,f,o,0.05312196605731395
5,ZCA-cor,f-p,f,p,0.04562630670662982
5,ZCA-cor,f-q,f,q,0.040995775048992704
5,ZCA-cor,f-r,f,r,0.04658933494765138
5,ZCA-cor,g-h,g,h,0.04626129334917305
5,ZCA-cor,g-i,g,i,0.0631158283269217
5,ZCA-cor,g-j,g,j,0.050636052699707015
5,ZCA-cor,g-k,g,k,0.05488591043093548
5,ZCA-cor,g-l,g,l,0.059289028448350295
5,ZCA-cor,g-m,g,m,0.045105129277259313
5,ZCA-cor,g-n,g,n,0.06190294248085879
5,ZCA-cor,g-o,g,o,0.04625487658249142
5,ZCA-cor,g-p,g,p,0.041594711305386674
5,ZCA-cor,g-q,g,q,0.048235417663715634
5,ZCA-cor,g-r,g,r,0.04417951755155923
5,ZCA-cor,h-i,h,i,0.061497135449235275
5,ZCA-cor,h-j,h,j,0.06462001216872348
5,ZCA-cor,h-k,h,k,0.047892586471519616
5,ZCA-cor,h-l,h,l,0.048613582034875195
5,ZCA-cor,h-m,h,m,0.05015385936005239
5,ZCA-cor,h-n,h,n,0.045871987243242776
5,ZCA-cor,h-o,h,o,0.04863484035161187
5,ZCA-cor,h-p,h,p,0.06328036570313524
5,ZCA-cor,h-q,h,q,0.05217410997012105
5,ZCA-cor,h-r,h,r,0.047129726918130464
5,ZCA-cor,i-j,i,j,0.13233019307742158
5,ZCA-cor,i-k,i,k,0.07410102548890556
5,ZCA-cor,i-l,i,l,0.052786723330602574
5,ZCA-cor,i-m,i,m,0.05335070373252226
5,ZCA-cor,i-n,i,n,0.07499073572056422
5,ZCA-cor,i-o,i,o,0.035746902403914864
5,ZCA-cor,i-p,i,p,0.05298471712837183
5,ZCA-cor,i-q,i,q,0.04709555172621881
5,ZCA-cor,i-r,i,r,0.047165981162166644
5,ZCA-cor,j-k,j,k,0.040451451179093226
5,ZCA-cor,j-l,j,l,0.06031564823254955
5,ZCA-cor,j-m,j,m,0.09275922650324964
5,ZCA-cor,j-n,j,n,0.03637465247822989
5,ZCA-cor,j-o,j,o,0.05235628948622786
5,ZCA-cor,j-p,j,p,0.04621701688834488
5,ZCA-cor,j-q,j,q,0.0618211479513435
5,ZCA-cor,j-r,j,r,0.05634168915746532
5,ZCA-cor,k-l,k,l,0.048957844064919286
5,ZCA-cor,k-m,k,m,0.049254519473685886
5,ZCA-cor,k-n,k,n,0.06779366533530155
5,ZCA-cor,k-o,k,o,0.05322115597151659
5,ZCA-cor,k-p,k,p,0.0648620974275015
5,ZCA-cor,k-q,k,q,0.04419618848045451
5,ZCA-cor,k-r,k,r,0.05175814080702484
5,ZCA-cor,l-m,l,m,0.046658707522265794
5,ZCA-cor,l-n,l,n,0.058309815311179375
5,ZCA-cor,l-o,l,o,0.04734173217015527
5,ZCA-cor,l-p,l,p,0.05878073848412005
5,ZCA-cor,l-q,l,q,0.05000685420672837
5,ZCA-cor,l-r,l,r,0.05574849281931864
5,ZCA-cor,m-n,m,n,0.05449841748933038
5,ZCA-cor,m-o,m,o,0.054196718862666075
5,ZCA-cor,m-p,m,p,0.05552380959393878
5,ZCA-cor,m-q,m,q,0.05730698597523646
5,ZCA-cor,m-r,m,r,0.049101775544005036
5,ZCA-cor,n-o,n,o,0.0521417832555896
5,ZCA-cor,n-p,n,p,0.059931702310499435
5,ZCA-cor,n-q,n,q,0.039018022318606446
5,ZCA-cor,n-r,n,r,0.05384546319033183
5,ZCA-cor,o-p,o,p,0.045337688822113545
5,ZCA-cor,o-q,o,q,0.05154448831312121
5,ZCA-cor,o-r,o,r,0.04303926786180968
5,ZCA-cor,p-q,p,q,0.044899521412051877
5,ZCA-cor,p-r,p,r,0.04552269145412594
5,ZCA-cor,q-r,q,r,0.03941106094140298
5,PCA-cor,a-b,a,b,0.043898591331834366
5,PCA-cor,a-c,a,c,0.050972286998008404
5,PCA-cor,a-d,a,d,0.058887676980996
5,PCA-cor,a-e,a,e,0.05454901879815148
5,PCA-cor,a-f,a,f,0.0541623735500214
5,PCA-cor,a-g,a,g,0.05293215771482041
5,PCA-cor,a-h,a,h,0.05287273210112481
5,PCA-cor,a-i,a,i,0.048785031903808784
5,PCA-cor,a-j,a,j,0.05450394592855117
5,PCA-cor,a-k,a,k,0.05348646857220418
5,PCA-cor,a-l,a,l,0.059609217233763404
5,PCA-cor,a-m,a,m,0.04579987941278575
5,PCA-cor,a-n,a,n,0.045642737563297946
5,PCA-cor,a-o,a,o,0.04591960036336751
5,PCA-cor,a-p,a,p,0.07390844653542902
5,PCA-cor,a-q,a,q,0.05379595033226047
5,PCA-cor,a-r,a,r,0.05184369828501268
5,PCA-cor,b-c,b,c,0.05159889352244381
5,PCA-cor,b-d,b,d,0.046628198158247966
5,PCA-cor,b-e,b,e,0.05396159388142847
5,PCA-cor,b-f,b,f,0.04144636036142309
5,PCA-cor,b-g,b,g,0.04700776315559036
5,PCA-cor,b-h,b,h,0.05313425548101226
5,PCA-cor,b-i,b,i,0.042211596263382015
5,PCA-cor,b-j,b,j,0.038097260832069095
5,PCA-cor,b-k,b,k,0.06638627133078423
5,PCA-cor,b-l,b,l,0.04969034384079352
