seed,method,pair_01,pair_02,pair_12,mean_dcor
8,PCA-cor,0.09715892667658256,0.07446733388607749,0.11357100398320849,0.09506575484862285
9,ZCA,0.07760921796731676,0.07411674803552429,0.06978007776792693,0.07383534792358933
9,PCA,0.05986619153330791,0.11029618094487138,0.09242776734808825,0.08753004660875585
9,Cholesky,0.06458371328876457,0.0805318135840796,0.10338429793121938,0.08283327493468785
9,ZCA-cor,0.07738580127461711,0.0747962517152118,0.06649709797132972,0.0728930503203862
9,PCA-cor,0.05995516728034271,0.10947140520080968,0.09256573806035318,0.08733077018050185
10,ZCA,0.07087305190323988,0.12407668070236474,0.07687340820764185,0.09060771360441548
10,PCA,0.09685699460107594,0.06825849286353969,0.11924304272150141,0.09478617672870567
10,Cholesky,0.05481323383217714,0.11738040034298779,0.055678335387227225,0.07595732318746405
10,ZCA-cor,0.0720236840889715,0.12218915426284194,0.08058393687654522,0.09159892507611955
10,PCA-cor,0.0947612078103845,0.0688821403784011,0.11898558981705876,0.0942096460019481
11,ZCA,0.10591600966189009,0.05464488558665749,0.054375195087458875,0.0716453634453355
11,PCA,0.056404700131796694,0.10369090522462021,0.07120132314325275,0.07709897616655655
11,Cholesky,0.07246615798479049,0.06260362804376605,0.06322276757769357,0.06609751786875004
11,ZCA-cor,0.1013195570946542,0.054181020080515764,0.04965866824761725,0.06838641514092907
11,PCA-cor,0.0541626390037575,0.08195901398361721,0.10195714094498022,0.07935959797745164
12,ZCA,0.1029172387392679,0.04910051697112101,0.061059762912327065,0.07102583954090533
12,PCA,0.10855267634764222,0.043778182848112614,0.0482737580072926,0.06686820573434915
12,Cholesky,0.09545614284481024,0.06667032183891874,0.05720797099813962,0.07311147856062288
12,ZCA-cor,0.098771842266841,0.046174448254824085,0.07216826027916712,0.07237151693361073
12,PCA-cor,0.0783920877793009,0.053083685996711275,0.04456747910280778,0.05868108429293998
13,ZCA,0.0751311671677814,0.11239233241082479,0.14476072449791696,0.11076140802550771
13,PCA,0.12986610558703027,0.09127066865753948,0.1352628123897735,0.11879986221144774
13,Cholesky,0.08871539124477837,0.08750298614456092,0.16006203926012422,0.11209347221648784
13,ZCA-cor,0.05166798842313829,0.07773225814914389,0.14528451669483117,0.09156158775570444
